dirty,truth
1504645594.441,1504645594.53
1504645594.451,1504645594.54
1504645594.461,1504645594.55
1504645594.471,1504645594.56
1504645594.481,1504645594.57
1504645594.491,1504645594.58
1504645594.501,1504645594.59
1504645594.511,1504645594.6
1504645594.521,1504645594.61
1504645594.531,1504645594.62
1504645594.541,1504645594.63
1504645594.551,1504645594.64
1504645594.561,1504645594.65
1504645594.571,1504645594.66
1504645594.581,1504645594.67
1504645594.591,1504645594.68
1504645594.601,1504645594.69
1504645594.611,1504645594.7
1504645594.621,1504645594.71
1504645594.631,1504645594.72
1504645594.641,1504645594.73
1504645594.651,1504645594.74
1504645594.661,1504645594.75
1504645594.671,1504645594.76
1504645594.681,1504645594.77
1504645594.691,1504645594.78
1504645594.701,1504645594.79
1504645594.711,1504645594.8
1504645594.721,1504645594.81
1504645594.731,1504645594.82
1504645594.741,1504645594.83
1504645594.751,1504645594.84
1504645594.761,1504645594.85
1504645594.771,1504645594.86
1504645594.781,1504645594.87
1504645594.791,1504645594.88
1504645594.801,1504645594.89
1504645594.811,1504645594.9
1504645594.821,1504645594.91
1504645594.831,1504645594.92
1504645594.841,1504645594.93
1504645594.851,1504645594.94
1504645594.861,1504645594.95
1504645594.871,1504645594.96
1504645594.881,1504645594.97
1504645594.891,1504645594.98
1504645594.901,1504645594.99
1504645594.911,1504645595.0
1504645594.921,1504645595.01
1504645594.931,1504645595.02
1504645594.941,1504645595.03
1504645594.951,1504645595.04
1504645594.961,1504645595.05
1504645594.971,1504645595.06
1504645594.981,1504645595.07
1504645594.991,1504645595.08
1504645595.001,1504645595.09
1504645595.011,1504645595.1
1504645595.021,1504645595.11
1504645595.031,1504645595.12
1504645595.041,1504645595.13
1504645595.051,1504645595.14
1504645595.061,1504645595.15
1504645595.071,1504645595.16
1504645595.081,1504645595.17
1504645595.091,1504645595.18
1504645595.101,1504645595.19
1504645595.111,1504645595.2
1504645595.121,1504645595.21
1504645595.131,1504645595.22
1504645595.141,1504645595.23
1504645595.151,1504645595.24
1504645595.161,1504645595.75
1504645595.171,1504645595.76
1504645595.181,1504645595.77
1504645595.191,1504645595.78
1504645595.201,1504645595.79
1504645595.201,1504645595.8
1504645595.201,1504645595.81
1504645595.202,1504645595.82
1504645595.21,1504645595.83
1504645595.22,1504645595.84
1504645595.23,1504645595.85
1504645595.24,1504645595.86
1504645595.75,1504645595.87
1504645595.76,1504645595.88
1504645595.77,1504645595.89
1504645595.78,1504645595.9
1504645595.79,1504645595.91
1504645595.8,1504645595.92
1504645595.81,1504645595.93
1504645595.82,1504645595.94
1504645595.83,1504645595.95
1504645595.84,1504645595.96
1504645595.85,1504645595.97
1504645595.86,1504645595.98
1504645595.87,1504645595.99
1504645595.88,1504645596.0
1504645595.89,1504645596.01
1504645595.9,1504645596.91
1504645595.91,1504645596.92
1504645595.92,1504645596.93
1504645595.93,1504645596.94
1504645595.94,1504645596.95
1504645595.95,1504645596.96
1504645595.96,1504645596.97
1504645595.97,1504645596.98
1504645595.98,1504645596.99
1504645595.99,1504645597.0
1504645596.0,1504645597.01
1504645596.01,1504645597.02
1504645596.905,1504645597.03
1504645596.915,1504645597.04
1504645596.925,1504645597.05
1504645596.935,1504645597.06
1504645596.945,1504645597.07
1504645596.955,1504645597.08
1504645596.965,1504645597.09
1504645596.975,1504645597.1
1504645596.985,1504645597.11
1504645596.995,1504645597.12
1504645597.005,1504645597.13
1504645597.015,1504645597.14
1504645597.025,1504645597.15
1504645597.035,1504645597.16
1504645597.045,1504645597.17
1504645597.055,1504645597.18
1504645597.065,1504645597.19
1504645597.075,1504645597.2
1504645597.085,1504645597.21
1504645597.095,1504645597.22
1504645597.105,1504645597.23
1504645597.115,1504645597.24
1504645597.125,1504645597.25
1504645597.135,1504645597.26
1504645597.145,1504645597.27
1504645597.155,1504645597.28
1504645597.165,1504645597.29
1504645597.175,1504645597.3
1504645597.185,1504645597.31
1504645597.195,1504645597.32
1504645597.205,1504645597.33
1504645597.215,1504645597.34
1504645597.225,1504645597.35
1504645597.235,1504645597.36
1504645597.245,1504645597.37
1504645597.255,1504645597.38
1504645597.265,1504645597.39
1504645597.275,1504645597.4
1504645597.285,1504645597.41
1504645597.295,1504645597.42
1504645597.305,1504645597.43
1504645597.315,1504645597.44
1504645597.325,1504645597.45
1504645597.335,1504645597.46
1504645597.345,1504645597.47
1504645597.355,1504645597.48
1504645597.365,1504645597.49
1504645597.375,1504645597.5
1504645597.385,1504645597.51
1504645597.395,1504645597.52
1504645597.405,1504645597.53
1504645597.415,1504645597.54
1504645597.425,1504645597.55
1504645597.435,1504645597.56
1504645597.445,1504645597.57
1504645597.455,1504645597.58
1504645597.465,1504645597.59
1504645597.475,1504645597.6
1504645597.485,1504645597.61
1504645597.495,1504645597.62
1504645597.505,1504645597.63
1504645597.515,1504645597.64
1504645597.525,1504645597.65
1504645597.535,1504645597.66
1504645597.545,1504645597.67
1504645597.555,1504645597.68
1504645597.565,1504645597.69
1504645597.575,1504645597.7
1504645597.585,1504645597.71
1504645597.595,1504645597.72
1504645597.605,1504645597.73
1504645597.615,1504645597.74
1504645597.625,1504645597.85
1504645597.635,1504645597.86
1504645597.645,1504645597.87
1504645597.655,1504645597.88
1504645597.665,1504645597.89
1504645597.675,1504645597.9
1504645597.685,1504645597.91
1504645597.695,1504645597.92
1504645597.705,1504645597.93
1504645597.715,1504645597.94
1504645597.725,1504645597.95
1504645597.735,1504645597.96
1504645597.745,1504645597.97
1504645597.745,1504645597.98
1504645597.745,1504645597.99
1504645597.746,1504645598.0
1504645597.85,1504645598.01
1504645597.86,1504645598.02
1504645597.87,1504645598.03
1504645597.88,1504645598.04
1504645597.89,1504645598.05
1504645597.905,1504645598.06
1504645597.92,1504645598.07
1504645597.935,1504645598.08
1504645597.95,1504645598.09
1504645597.965,1504645598.1
1504645597.98,1504645598.11
1504645597.995,1504645598.12
1504645598.01,1504645598.13
1504645598.025,1504645598.14
1504645598.04,1504645598.15
1504645598.055,1504645598.16
1504645598.07,1504645598.17
1504645598.085,1504645598.18
1504645598.1,1504645598.19
1504645598.115,1504645598.2
1504645598.13,1504645598.21
1504645598.145,1504645598.22
1504645598.16,1504645598.23
1504645598.175,1504645598.24
1504645598.19,1504645598.25
1504645598.205,1504645598.26
1504645598.22,1504645598.27
1504645598.235,1504645598.28
1504645598.25,1504645598.29
1504645598.265,1504645598.3
1504645598.28,1504645598.31
1504645598.295,1504645598.32
1504645598.31,1504645598.33
1504645598.325,1504645598.34
1504645598.34,1504645598.35
1504645598.355,1504645598.36
1504645598.37,1504645598.37
1504645598.385,1504645598.38
1504645598.4,1504645598.39
1504645598.415,1504645598.4
1504645598.43,1504645598.41
1504645598.445,1504645598.42
1504645598.46,1504645598.43
1504645598.475,1504645598.44
1504645598.49,1504645598.45
1504645598.505,1504645598.46
1504645598.52,1504645598.47
1504645598.535,1504645598.48
1504645598.55,1504645598.49
1504645598.565,1504645598.5
1504645598.58,1504645598.51
1504645598.595,1504645598.52
1504645598.61,1504645598.53
1504645598.625,1504645598.54
1504645598.64,1504645598.55
1504645598.655,1504645598.56
1504645598.67,1504645598.57
1504645598.685,1504645598.58
1504645598.7,1504645598.59
1504645598.715,1504645598.6
1504645598.73,1504645599.64
1504645598.745,1504645599.65
1504645598.76,1504645599.66
1504645598.775,1504645599.67
1504645598.79,1504645599.68
1504645598.805,1504645599.69
1504645598.82,1504645599.7
1504645598.835,1504645599.71
1504645598.85,1504645599.72
1504645598.865,1504645599.73
1504645598.88,1504645599.74
1504645598.89,1504645599.75
1504645598.9,1504645600.56
1504645598.91,1504645600.57
1504645598.92,1504645600.58
1504645598.93,1504645600.59
1504645599.64,1504645600.6
1504645599.65,1504645600.61
1504645599.66,1504645600.62
1504645599.67,1504645600.63
1504645599.68,1504645600.64
1504645599.69,1504645600.65
1504645599.7,1504645600.66
1504645599.71,1504645600.67
1504645599.72,1504645600.68
1504645599.73,1504645600.69
1504645599.74,1504645600.7
1504645599.75,1504645600.71
1504645600.554,1504645600.72
1504645600.564,1504645600.73
1504645600.574,1504645600.74
1504645600.584,1504645600.75
1504645600.594,1504645600.76
1504645600.604,1504645600.77
1504645600.614,1504645600.78
1504645600.624,1504645600.79
1504645600.634,1504645600.8
1504645600.644,1504645600.81
1504645600.654,1504645600.82
1504645600.664,1504645600.83
1504645600.674,1504645600.84
1504645600.684,1504645600.85
1504645600.694,1504645600.86
1504645600.704,1504645600.87
1504645600.714,1504645600.88
1504645600.724,1504645600.89
1504645600.734,1504645600.9
1504645600.744,1504645600.91
1504645600.754,1504645600.92
1504645600.764,1504645600.93
1504645600.774,1504645600.94
1504645600.784,1504645600.95
1504645600.794,1504645600.96
1504645600.804,1504645600.97
1504645600.814,1504645600.98
1504645600.824,1504645600.99
1504645600.834,1504645601.0
1504645600.844,1504645601.01
1504645600.854,1504645601.02
1504645600.864,1504645601.03
1504645600.874,1504645601.04
1504645600.884,1504645601.05
1504645600.894,1504645601.06
1504645600.904,1504645601.07
1504645600.914,1504645601.08
1504645600.924,1504645601.09
1504645600.934,1504645601.1
1504645600.944,1504645601.11
1504645600.954,1504645601.12
1504645600.964,1504645601.13
1504645600.974,1504645601.14
1504645600.984,1504645601.15
1504645600.994,1504645601.16
1504645601.004,1504645601.17
1504645601.014,1504645601.18
1504645601.024,1504645601.19
1504645601.034,1504645601.2
1504645601.044,1504645601.21
1504645601.054,1504645601.22
1504645601.064,1504645601.23
1504645601.074,1504645601.24
1504645601.084,1504645601.25
1504645601.094,1504645601.26
1504645601.104,1504645603.32
1504645601.114,1504645603.33
1504645601.124,1504645603.34
1504645601.134,1504645603.35
1504645601.144,1504645603.36
1504645601.154,1504645603.37
1504645601.164,1504645603.38
1504645601.174,1504645603.39
1504645601.184,1504645603.4
1504645601.194,1504645603.41
1504645601.204,1504645603.42
1504645601.214,1504645603.43
1504645601.224,1504645603.44
1504645601.234,1504645603.45
1504645601.244,1504645603.46
1504645601.254,1504645603.47
1504645603.32,1504645603.48
1504645603.33,1504645603.49
1504645603.34,1504645604.46
1504645603.35,1504645604.47
1504645603.36,1504645604.48
1504645603.37,1504645604.49
1504645603.38,1504645604.5
1504645603.39,1504645604.51
1504645603.4,1504645604.52
1504645603.41,1504645604.53
1504645603.42,1504645604.54
1504645603.43,1504645604.55
1504645603.44,1504645604.56
1504645603.45,1504645604.57
1504645603.46,1504645604.58
1504645603.47,1504645604.59
1504645603.48,1504645604.6
1504645603.49,1504645604.61
1504645604.46,1504645604.62
1504645604.47,1504645604.63
1504645604.48,1504645604.64
1504645604.49,1504645604.65
1504645604.5,1504645604.66
1504645604.51,1504645604.67
1504645604.52,1504645604.68
1504645604.535,1504645604.69
1504645604.55,1504645604.7
1504645604.565,1504645604.71
1504645604.58,1504645604.72
1504645604.595,1504645604.73
1504645604.61,1504645604.74
1504645604.625,1504645604.75
1504645604.64,1504645604.76
1504645604.655,1504645604.77
1504645604.67,1504645604.78
1504645604.685,1504645604.79
1504645604.7,1504645604.8
1504645604.715,1504645604.81
1504645604.73,1504645604.82
1504645604.745,1504645604.83
1504645604.76,1504645604.84
1504645604.775,1504645604.85
1504645604.79,1504645604.86
1504645604.805,1504645604.87
1504645604.82,1504645604.88
1504645604.835,1504645604.89
1504645604.85,1504645604.9
1504645604.865,1504645604.91
1504645604.88,1504645604.92
1504645604.895,1504645604.93
1504645604.91,1504645604.94
1504645604.925,1504645604.95
1504645604.94,1504645604.96
1504645604.955,1504645604.97
1504645604.97,1504645604.98
1504645604.985,1504645604.99
1504645605.0,1504645605.0
1504645605.015,1504645605.01
1504645605.03,1504645605.02
1504645605.045,1504645605.03
1504645605.06,1504645605.04
1504645605.075,1504645605.05
1504645605.09,1504645605.06
1504645605.105,1504645605.07
1504645605.12,1504645605.08
1504645605.135,1504645605.09
1504645605.15,1504645605.1
1504645605.165,1504645605.11
1504645605.18,1504645605.12
1504645605.195,1504645605.13
1504645605.21,1504645605.14
1504645605.225,1504645605.15
1504645605.24,1504645605.16
1504645605.255,1504645605.17
1504645605.27,1504645605.18
1504645605.285,1504645605.19
1504645605.3,1504645605.2
1504645605.315,1504645605.21
1504645605.33,1504645605.22
1504645605.345,1504645605.23
1504645605.36,1504645605.24
1504645605.375,1504645605.25
1504645605.39,1504645605.26
1504645605.405,1504645605.27
1504645605.42,1504645605.28
1504645605.435,1504645605.29
1504645605.45,1504645605.3
1504645605.465,1504645605.31
1504645605.48,1504645605.32
1504645605.495,1504645605.33
1504645605.51,1504645605.34
1504645605.525,1504645605.35
1504645605.54,1504645605.36
1504645605.555,1504645605.37
1504645605.57,1504645605.38
1504645605.585,1504645605.39
1504645605.6,1504645605.4
1504645605.615,1504645605.41
1504645605.63,1504645605.42
1504645605.645,1504645605.43
1504645605.66,1504645605.44
1504645605.675,1504645605.45
1504645605.69,1504645605.46
1504645605.705,1504645605.47
1504645605.72,1504645605.48
1504645605.735,1504645605.49
1504645605.75,1504645605.5
1504645605.765,1504645605.51
1504645605.78,1504645606.62
1504645605.795,1504645606.63
1504645605.81,1504645606.64
1504645605.825,1504645606.65
1504645605.84,1504645606.66
1504645605.855,1504645606.67
1504645605.87,1504645606.68
1504645605.885,1504645606.69
1504645605.9,1504645606.7
1504645605.91,1504645606.71
1504645605.92,1504645606.72
1504645605.93,1504645606.73
1504645605.94,1504645606.74
1504645605.95,1504645606.75
1504645605.96,1504645606.76
1504645605.97,1504645606.77
1504645606.62,1504645606.78
1504645606.63,1504645606.79
1504645606.64,1504645606.8
1504645606.65,1504645606.81
1504645606.66,1504645606.82
1504645606.67,1504645606.83
1504645606.68,1504645606.84
1504645606.69,1504645606.85
1504645606.7,1504645606.86
1504645606.71,1504645606.87
1504645606.72,1504645606.88
1504645606.735,1504645606.89
1504645606.75,1504645606.9
1504645606.765,1504645606.91
1504645606.78,1504645606.92
1504645606.795,1504645606.93
1504645606.81,1504645606.94
1504645606.825,1504645606.95
1504645606.84,1504645606.96
1504645606.855,1504645606.97
1504645606.87,1504645606.98
1504645606.885,1504645606.99
1504645606.9,1504645607.0
1504645606.915,1504645607.01
1504645606.93,1504645607.02
1504645606.945,1504645607.03
1504645606.96,1504645607.04
1504645606.975,1504645607.05
1504645606.99,1504645607.06
1504645607.005,1504645607.07
1504645607.02,1504645607.08
1504645607.035,1504645607.09
1504645607.05,1504645607.1
1504645607.065,1504645607.11
1504645607.08,1504645607.12
1504645607.095,1504645607.13
1504645607.11,1504645607.14
1504645607.125,1504645607.15
1504645607.14,1504645607.16
1504645607.155,1504645607.17
1504645607.17,1504645607.18
1504645607.185,1504645607.19
1504645607.2,1504645607.2
1504645607.215,1504645607.21
1504645607.23,1504645607.22
1504645607.245,1504645607.23
1504645607.26,1504645607.24
1504645607.275,1504645607.25
1504645607.29,1504645607.26
1504645607.305,1504645607.27
1504645607.32,1504645607.28
1504645607.335,1504645607.29
1504645607.35,1504645607.3
1504645607.365,1504645607.31
1504645607.38,1504645607.32
1504645607.395,1504645607.33
1504645607.41,1504645607.34
1504645607.425,1504645607.35
1504645607.44,1504645607.36
1504645607.455,1504645607.37
1504645607.47,1504645607.38
1504645607.485,1504645607.39
1504645607.5,1504645607.4
1504645607.515,1504645607.41
1504645607.53,1504645607.42
1504645607.545,1504645607.43
1504645607.56,1504645607.44
1504645607.575,1504645607.45
1504645607.59,1504645607.46
1504645607.605,1504645607.47
1504645607.62,1504645607.48
1504645607.635,1504645607.49
1504645607.65,1504645607.5
1504645607.665,1504645607.51
1504645607.68,1504645607.52
1504645607.695,1504645607.53
1504645607.71,1504645607.54
1504645607.725,1504645607.55
1504645607.74,1504645607.56
1504645607.755,1504645607.57
1504645607.77,1504645608.87
1504645607.785,1504645608.88
1504645607.8,1504645608.89
1504645607.815,1504645608.9
1504645607.83,1504645608.91
1504645607.845,1504645608.92
1504645607.85,1504645608.93
1504645607.86,1504645608.94
1504645607.87,1504645608.95
1504645607.88,1504645608.96
1504645607.89,1504645608.97
1504645607.9,1504645608.98
1504645607.91,1504645608.99
1504645607.92,1504645609.71
1504645607.93,1504645609.72
1504645607.94,1504645609.99
1504645608.87,1504645610.0
1504645608.88,1504645610.01
1504645608.89,1504645610.02
1504645608.9,1504645610.03
1504645608.91,1504645610.04
1504645608.92,1504645610.05
1504645608.93,1504645610.06
1504645608.94,1504645610.07
1504645608.95,1504645610.08
1504645608.96,1504645610.09
1504645608.97,1504645610.1
1504645608.98,1504645610.11
1504645608.99,1504645610.12
1504645609.71,1504645610.13
1504645609.72,1504645610.14
1504645609.981,1504645610.15
1504645609.991,1504645610.16
1504645610.001,1504645610.17
1504645610.011,1504645610.18
1504645610.021,1504645610.19
1504645610.031,1504645610.2
1504645610.041,1504645610.21
1504645610.051,1504645610.22
1504645610.061,1504645610.23
1504645610.071,1504645610.24
1504645610.081,1504645610.25
1504645610.091,1504645610.26
1504645610.101,1504645610.27
1504645610.111,1504645610.28
1504645610.121,1504645610.29
1504645610.131,1504645610.3
1504645610.141,1504645610.31
1504645610.151,1504645610.32
1504645610.161,1504645610.33
1504645610.171,1504645610.34
1504645610.181,1504645610.35
1504645610.191,1504645610.36
1504645610.201,1504645610.37
1504645610.211,1504645610.38
1504645610.221,1504645610.39
1504645610.231,1504645610.4
1504645610.241,1504645610.41
1504645610.251,1504645610.42
1504645610.261,1504645610.43
1504645610.271,1504645610.44
1504645610.281,1504645610.45
1504645610.291,1504645610.46
1504645610.301,1504645610.47
1504645610.311,1504645610.48
1504645610.321,1504645610.49
1504645610.331,1504645610.5
1504645610.341,1504645610.51
1504645610.351,1504645610.52
1504645610.361,1504645610.53
1504645610.371,1504645610.54
1504645610.381,1504645610.55
1504645610.391,1504645610.56
1504645610.401,1504645610.57
1504645610.411,1504645610.58
1504645610.421,1504645610.59
1504645610.431,1504645610.6
1504645610.441,1504645610.61
1504645610.451,1504645610.62
1504645610.461,1504645610.63
1504645610.471,1504645610.64
1504645610.481,1504645610.65
1504645610.491,1504645610.66
1504645610.501,1504645610.67
1504645610.511,1504645610.68
1504645610.521,1504645610.69
1504645610.531,1504645610.7
1504645610.541,1504645610.71
1504645610.551,1504645610.72
1504645610.561,1504645610.73
1504645610.571,1504645610.74
1504645610.581,1504645610.75
1504645610.591,1504645610.76
1504645610.601,1504645610.77
1504645610.611,1504645610.78
1504645610.621,1504645610.79
1504645610.631,1504645610.8
1504645610.641,1504645610.81
1504645610.651,1504645610.92
1504645610.661,1504645610.93
1504645610.671,1504645610.94
1504645610.681,1504645610.95
1504645610.691,1504645610.96
1504645610.701,1504645610.97
1504645610.711,1504645610.98
1504645610.721,1504645610.99
1504645610.731,1504645611.0
1504645610.741,1504645611.01
1504645610.751,1504645611.02
1504645610.761,1504645611.03
1504645610.771,1504645611.04
1504645610.781,1504645611.05
1504645610.791,1504645611.06
1504645610.801,1504645611.07
1504645610.811,1504645611.08
1504645610.915,1504645611.09
1504645610.925,1504645611.1
1504645610.935,1504645611.11
1504645610.945,1504645611.12
1504645610.955,1504645611.13
1504645610.965,1504645611.14
1504645610.975,1504645611.15
1504645610.985,1504645611.16
1504645610.995,1504645611.17
1504645611.005,1504645611.18
1504645611.015,1504645611.19
1504645611.025,1504645611.2
1504645611.035,1504645611.21
1504645611.045,1504645611.22
1504645611.055,1504645611.23
1504645611.065,1504645611.24
1504645611.075,1504645611.25
1504645611.085,1504645611.26
1504645611.095,1504645611.27
1504645611.105,1504645611.28
1504645611.115,1504645611.29
1504645611.125,1504645611.3
1504645611.135,1504645611.31
1504645611.145,1504645611.32
1504645611.155,1504645611.33
1504645611.165,1504645611.34
1504645611.175,1504645611.35
1504645611.185,1504645611.36
1504645611.195,1504645611.37
1504645611.205,1504645611.38
1504645611.215,1504645611.39
1504645611.225,1504645611.4
1504645611.235,1504645611.41
1504645611.245,1504645611.42
1504645611.255,1504645611.43
1504645611.265,1504645611.44
1504645611.275,1504645611.45
1504645611.285,1504645611.46
1504645611.295,1504645611.47
1504645611.305,1504645611.48
1504645611.315,1504645611.49
1504645611.325,1504645611.5
1504645611.335,1504645611.51
1504645611.345,1504645611.52
1504645611.355,1504645611.53
1504645611.365,1504645611.54
1504645611.375,1504645611.55
1504645611.385,1504645611.56
1504645611.395,1504645611.57
1504645611.405,1504645611.58
1504645611.415,1504645611.59
1504645611.425,1504645611.6
1504645611.435,1504645611.61
1504645611.445,1504645611.62
1504645611.455,1504645611.63
1504645611.465,1504645611.64
1504645611.475,1504645611.65
1504645611.485,1504645611.66
1504645611.495,1504645611.67
1504645611.505,1504645611.68
1504645611.515,1504645611.69
1504645611.525,1504645611.7
1504645611.535,1504645611.71
1504645611.545,1504645612.37
1504645611.555,1504645612.38
1504645611.565,1504645612.39
1504645611.575,1504645612.4
1504645611.585,1504645612.41
1504645611.595,1504645612.42
1504645611.605,1504645612.43
1504645611.615,1504645612.44
1504645611.625,1504645612.45
1504645611.635,1504645612.46
1504645611.645,1504645612.47
1504645611.655,1504645612.48
1504645611.665,1504645612.49
1504645611.675,1504645612.5
1504645611.685,1504645612.51
1504645611.695,1504645612.52
1504645611.695,1504645612.53
1504645611.7,1504645612.54
1504645611.71,1504645612.55
1504645612.37,1504645612.56
1504645612.38,1504645612.57
1504645612.39,1504645612.58
1504645612.4,1504645612.59
1504645612.41,1504645612.6
1504645612.42,1504645612.61
1504645612.43,1504645612.62
1504645612.44,1504645612.63
1504645612.45,1504645612.64
1504645612.46,1504645612.65
1504645612.47,1504645612.66
1504645612.48,1504645612.67
1504645612.49,1504645612.68
1504645612.5,1504645612.69
1504645612.51,1504645612.7
1504645612.52,1504645612.71
1504645612.53,1504645612.72
1504645612.542,1504645612.73
1504645612.542,1504645612.74
1504645612.547,1504645612.75
1504645612.548,1504645612.76
1504645612.548,1504645612.77
1504645612.55,1504645612.78
1504645612.56,1504645612.79
1504645612.57,1504645612.8
1504645612.58,1504645612.81
1504645612.59,1504645612.82
1504645612.6,1504645612.83
1504645612.61,1504645612.84
1504645612.62,1504645612.85
1504645612.63,1504645612.86
1504645612.64,1504645612.87
1504645612.65,1504645612.88
1504645612.66,1504645612.89
1504645612.67,1504645612.9
1504645612.69,1504645613.87
1504645612.7,1504645613.88
1504645612.71,1504645613.89
1504645612.72,1504645613.9
1504645612.73,1504645613.91
1504645612.74,1504645613.92
1504645612.75,1504645613.93
1504645612.76,1504645613.94
1504645612.77,1504645613.95
1504645612.78,1504645613.96
1504645612.79,1504645613.97
1504645612.8,1504645613.98
1504645612.81,1504645613.99
1504645612.82,1504645614.0
1504645612.83,1504645614.01
1504645612.84,1504645614.02
1504645612.85,1504645614.03
1504645612.86,1504645614.04
1504645612.87,1504645614.05
1504645612.88,1504645614.06
1504645612.89,1504645614.07
1504645612.9,1504645614.08
1504645613.87,1504645614.09
1504645613.88,1504645614.1
1504645613.89,1504645614.11
1504645613.9,1504645614.12
1504645613.91,1504645614.13
1504645613.92,1504645614.14
1504645613.93,1504645614.15
1504645613.95,1504645614.16
1504645613.96,1504645614.17
1504645613.97,1504645615.09
1504645613.98,1504645615.1
1504645613.99,1504645615.11
1504645614.0,1504645615.12
1504645614.01,1504645615.13
1504645614.02,1504645615.14
1504645614.03,1504645615.15
1504645614.05,1504645615.16
1504645614.05,1504645615.17
1504645614.06,1504645615.18
1504645614.07,1504645615.19
1504645614.08,1504645615.2
1504645614.09,1504645615.21
1504645614.1,1504645615.22
1504645614.11,1504645615.23
1504645614.12,1504645615.24
1504645614.13,1504645615.25
1504645614.14,1504645615.26
1504645614.15,1504645615.27
1504645614.16,1504645615.28
1504645614.17,1504645615.29
1504645614.18,1504645615.3
1504645615.09,1504645615.31
1504645615.1,1504645615.32
1504645615.11,1504645615.33
1504645615.12,1504645615.34
1504645615.13,1504645615.35
1504645615.14,1504645615.36
1504645615.15,1504645615.37
1504645615.16,1504645615.38
1504645615.17,1504645615.39
1504645615.18,1504645615.4
1504645615.19,1504645615.41
1504645615.2,1504645615.42
1504645615.21,1504645615.43
1504645615.22,1504645615.44
1504645615.23,1504645615.45
1504645615.24,1504645615.46
1504645615.25,1504645615.47
1504645615.26,1504645615.48
1504645615.27,1504645615.49
1504645615.28,1504645615.5
1504645615.29,1504645615.51
1504645615.3,1504645615.52
1504645615.31,1504645615.53
1504645615.32,1504645615.54
1504645615.33,1504645615.55
1504645615.34,1504645615.56
1504645615.352,1504645615.57
1504645615.357,1504645615.58
1504645615.36,1504645615.59
1504645615.37,1504645615.6
1504645615.38,1504645615.61
1504645615.39,1504645615.62
1504645615.4,1504645615.63
1504645615.41,1504645615.64
1504645615.42,1504645615.65
1504645615.43,1504645615.66
1504645615.44,1504645615.67
1504645615.45,1504645615.68
1504645615.46,1504645615.69
1504645615.47,1504645615.7
1504645615.48,1504645615.71
1504645615.49,1504645615.72
1504645615.5,1504645615.73
1504645615.51,1504645615.74
1504645615.53,1504645615.75
1504645615.54,1504645615.76
1504645615.55,1504645615.77
1504645615.56,1504645615.78
1504645615.57,1504645615.79
1504645615.58,1504645615.8
1504645615.59,1504645615.81
1504645615.6,1504645615.82
1504645615.61,1504645615.83
1504645615.62,1504645615.84
1504645615.63,1504645615.85
1504645615.64,1504645615.86
1504645615.65,1504645615.87
1504645615.66,1504645615.88
1504645615.67,1504645615.89
1504645615.68,1504645615.9
1504645615.69,1504645615.91
1504645615.7,1504645615.92
1504645615.71,1504645615.93
1504645615.72,1504645615.94
1504645615.73,1504645615.95
1504645615.74,1504645615.96
1504645615.75,1504645615.97
1504645615.76,1504645615.98
1504645615.77,1504645615.99
1504645615.78,1504645616.0
1504645615.79,1504645616.01
1504645615.8,1504645616.02
1504645615.81,1504645616.03
1504645615.82,1504645616.04
1504645615.83,1504645616.05
1504645615.84,1504645616.06
1504645615.85,1504645616.07
