dirty,truth
1504645785.805,1504645785.79
1504645785.82,1504645785.8
1504645785.835,1504645785.81
1504645785.85,1504645785.82
1504645785.865,1504645785.83
1504645785.88,1504645785.84
1504645785.895,1504645785.85
1504645785.91,1504645785.86
1504645785.925,1504645785.87
1504645785.94,1504645785.88
1504645785.955,1504645785.89
1504645785.97,1504645785.9
1504645785.985,1504645785.91
1504645786.0,1504645785.92
1504645786.015,1504645785.93
1504645786.03,1504645785.94
1504645786.045,1504645785.95
1504645786.06,1504645785.96
1504645786.075,1504645785.97
1504645786.09,1504645785.98
1504645786.105,1504645785.99
1504645786.12,1504645786.0
1504645786.135,1504645786.01
1504645786.15,1504645786.02
1504645786.165,1504645786.03
1504645786.18,1504645786.04
1504645786.195,1504645786.05
1504645786.21,1504645786.06
1504645786.225,1504645786.07
1504645786.24,1504645786.08
1504645786.255,1504645786.09
1504645786.27,1504645786.1
1504645786.285,1504645786.11
1504645786.3,1504645786.12
1504645786.315,1504645786.13
1504645786.33,1504645786.14
1504645786.345,1504645786.15
1504645786.36,1504645786.16
1504645786.375,1504645786.17
1504645786.39,1504645786.18
1504645786.405,1504645786.19
1504645786.42,1504645786.2
1504645786.435,1504645786.21
1504645786.45,1504645786.22
1504645786.465,1504645786.23
1504645786.48,1504645786.24
1504645786.495,1504645786.25
1504645786.51,1504645786.26
1504645786.525,1504645786.27
1504645786.54,1504645786.28
1504645786.555,1504645786.29
1504645786.57,1504645786.3
1504645786.585,1504645786.31
1504645786.6,1504645786.32
1504645786.615,1504645786.33
1504645786.63,1504645786.34
1504645786.645,1504645786.35
1504645786.66,1504645786.36
1504645786.675,1504645786.37
1504645786.69,1504645786.38
1504645786.705,1504645786.39
1504645786.72,1504645786.4
1504645786.735,1504645786.41
1504645786.75,1504645786.42
1504645786.765,1504645786.43
1504645786.78,1504645786.44
1504645786.795,1504645786.45
1504645786.81,1504645786.46
1504645786.825,1504645786.47
1504645786.84,1504645786.48
1504645786.855,1504645786.49
1504645786.87,1504645786.5
1504645786.885,1504645786.51
1504645786.9,1504645786.52
1504645786.915,1504645786.53
1504645786.93,1504645786.54
1504645786.945,1504645786.55
1504645786.96,1504645786.56
1504645786.975,1504645786.57
1504645786.99,1504645786.58
1504645787.005,1504645786.59
1504645787.02,1504645786.6
1504645787.035,1504645786.61
1504645787.05,1504645786.62
1504645787.065,1504645786.63
1504645787.08,1504645786.64
1504645787.095,1504645786.65
1504645787.11,1504645786.66
1504645787.125,1504645786.67
1504645787.13,1504645786.68
1504645787.14,1504645786.69
1504645787.15,1504645786.7
1504645787.16,1504645786.71
1504645787.17,1504645786.72
1504645787.18,1504645786.73
1504645787.19,1504645786.74
1504645787.2,1504645786.75
1504645787.21,1504645786.76
1504645787.22,1504645786.77
1504645787.23,1504645786.78
1504645787.24,1504645786.79
1504645787.25,1504645786.8
1504645787.26,1504645788.04
1504645787.27,1504645788.05
1504645788.04,1504645788.06
1504645788.05,1504645788.07
1504645788.06,1504645788.08
1504645788.07,1504645788.09
1504645788.08,1504645788.1
1504645788.09,1504645788.11
1504645788.1,1504645788.12
1504645788.11,1504645788.13
1504645788.12,1504645788.14
1504645788.13,1504645788.15
1504645788.14,1504645788.16
1504645788.15,1504645788.17
1504645788.16,1504645788.18
1504645788.17,1504645788.19
1504645788.18,1504645788.2
1504645788.19,1504645788.21
1504645788.2,1504645788.22
1504645788.22,1504645788.23
1504645788.23,1504645788.24
1504645788.24,1504645788.25
1504645788.25,1504645788.26
1504645788.26,1504645788.27
1504645788.27,1504645788.28
1504645788.28,1504645788.29
1504645788.29,1504645788.3
1504645788.3,1504645788.31
1504645788.31,1504645788.32
1504645788.32,1504645788.33
1504645788.33,1504645788.34
1504645788.34,1504645788.35
1504645788.35,1504645788.36
1504645788.36,1504645788.37
1504645788.37,1504645789.11
1504645788.38,1504645789.12
1504645789.11,1504645789.13
1504645789.12,1504645789.14
1504645789.13,1504645789.15
1504645789.14,1504645789.16
1504645789.15,1504645789.17
1504645789.16,1504645789.18
1504645789.17,1504645789.19
1504645789.18,1504645789.2
1504645789.19,1504645789.21
1504645789.2,1504645789.22
1504645789.21,1504645789.23
1504645789.22,1504645789.24
1504645789.23,1504645789.25
1504645789.24,1504645789.26
1504645789.25,1504645789.27
1504645789.26,1504645790.44
1504645789.27,1504645790.45
1504645790.438,1504645790.46
1504645790.448,1504645790.47
1504645790.458,1504645790.48
1504645790.468,1504645790.49
1504645790.478,1504645790.5
1504645790.488,1504645790.51
1504645790.498,1504645790.52
1504645790.508,1504645790.53
1504645790.518,1504645790.54
1504645790.528,1504645790.55
1504645790.538,1504645790.56
1504645790.548,1504645790.57
1504645790.558,1504645790.58
1504645790.568,1504645790.59
1504645790.578,1504645790.6
1504645790.588,1504645790.61
1504645790.598,1504645790.62
1504645790.608,1504645790.63
1504645790.618,1504645790.64
1504645790.628,1504645790.65
1504645790.638,1504645790.66
1504645790.648,1504645790.67
1504645790.658,1504645790.68
1504645790.668,1504645790.69
1504645790.678,1504645790.7
1504645790.688,1504645790.71
1504645790.698,1504645790.72
1504645790.708,1504645790.73
1504645790.718,1504645790.74
1504645790.728,1504645790.75
1504645790.738,1504645790.76
1504645790.748,1504645790.77
1504645790.758,1504645790.78
1504645790.768,1504645790.79
1504645790.778,1504645790.8
1504645790.788,1504645790.81
1504645790.798,1504645790.82
1504645790.808,1504645790.83
1504645790.818,1504645790.84
1504645790.828,1504645790.85
1504645790.838,1504645790.86
1504645790.848,1504645790.87
1504645790.858,1504645790.88
1504645790.868,1504645790.89
1504645790.878,1504645790.9
1504645790.888,1504645790.91
1504645790.898,1504645790.92
1504645790.908,1504645790.93
1504645790.918,1504645790.94
1504645790.928,1504645790.95
1504645790.938,1504645790.96
1504645790.948,1504645790.97
1504645790.958,1504645790.98
1504645790.968,1504645790.99
1504645790.978,1504645791.0
1504645790.988,1504645791.01
1504645790.998,1504645791.02
1504645791.008,1504645791.03
1504645791.018,1504645791.04
1504645791.028,1504645791.05
1504645791.038,1504645791.06
1504645791.048,1504645791.07
1504645791.058,1504645791.08
1504645791.068,1504645791.09
1504645791.078,1504645791.1
1504645791.088,1504645791.11
1504645791.098,1504645791.12
1504645791.108,1504645791.13
1504645791.118,1504645791.14
1504645791.128,1504645791.15
1504645791.138,1504645791.16
1504645791.148,1504645791.17
1504645791.158,1504645791.18
1504645791.168,1504645791.19
1504645791.178,1504645791.2
1504645791.188,1504645791.21
1504645791.198,1504645791.22
1504645791.208,1504645791.23
1504645791.218,1504645791.24
1504645791.228,1504645791.25
1504645791.238,1504645791.26
1504645791.248,1504645792.61
1504645791.258,1504645792.62
1504645792.61,1504645792.63
1504645792.62,1504645792.64
1504645792.63,1504645792.65
1504645792.64,1504645792.66
1504645792.65,1504645792.67
1504645792.66,1504645792.68
1504645792.67,1504645792.69
1504645792.68,1504645792.7
1504645792.69,1504645792.71
1504645792.7,1504645792.72
1504645792.71,1504645792.73
1504645792.72,1504645792.74
1504645792.73,1504645792.75
1504645792.74,1504645792.76
1504645792.755,1504645792.77
1504645792.77,1504645792.78
1504645792.785,1504645792.79
1504645792.8,1504645792.8
1504645792.815,1504645792.81
1504645792.83,1504645792.82
1504645792.845,1504645792.83
1504645792.86,1504645792.84
1504645792.875,1504645792.85
1504645792.89,1504645792.86
1504645792.905,1504645792.87
1504645792.92,1504645792.88
1504645792.935,1504645792.89
1504645792.95,1504645792.9
1504645792.965,1504645792.91
1504645792.98,1504645792.92
1504645792.995,1504645792.93
1504645793.01,1504645792.94
1504645793.025,1504645792.95
1504645793.04,1504645792.96
1504645793.055,1504645792.97
1504645793.07,1504645792.98
1504645793.085,1504645792.99
1504645793.1,1504645793.0
1504645793.115,1504645793.01
1504645793.13,1504645793.02
1504645793.145,1504645793.03
1504645793.16,1504645793.04
1504645793.175,1504645793.05
1504645793.19,1504645793.06
1504645793.205,1504645793.07
1504645793.22,1504645793.08
1504645793.235,1504645793.09
1504645793.25,1504645793.1
1504645793.265,1504645793.11
1504645793.28,1504645793.12
1504645793.295,1504645793.13
1504645793.31,1504645793.14
1504645793.325,1504645793.15
1504645793.34,1504645793.16
1504645793.355,1504645793.17
1504645793.37,1504645793.18
1504645793.385,1504645793.19
1504645793.4,1504645793.2
1504645793.415,1504645793.21
1504645793.43,1504645793.22
1504645793.445,1504645793.23
1504645793.46,1504645793.24
1504645793.475,1504645793.25
1504645793.49,1504645793.26
1504645793.505,1504645793.27
1504645793.52,1504645793.28
1504645793.535,1504645793.29
1504645793.55,1504645793.3
1504645793.565,1504645793.31
1504645793.58,1504645793.32
1504645793.595,1504645793.33
1504645793.61,1504645793.34
1504645793.625,1504645793.35
1504645793.64,1504645793.36
1504645793.655,1504645793.37
1504645793.67,1504645793.38
1504645793.685,1504645793.39
1504645793.7,1504645793.4
1504645793.715,1504645793.41
1504645793.72,1504645793.42
1504645793.73,1504645793.43
1504645793.74,1504645793.44
1504645793.75,1504645793.45
1504645793.76,1504645793.46
1504645793.77,1504645793.47
1504645793.78,1504645793.48
1504645793.79,1504645793.49
1504645793.8,1504645793.5
1504645793.81,1504645793.51
1504645793.82,1504645793.52
1504645793.83,1504645793.53
1504645793.84,1504645793.54
1504645793.85,1504645793.55
1504645793.86,1504645793.56
1504645793.87,1504645793.57
1504645793.88,1504645793.58
1504645793.89,1504645793.59
1504645793.9,1504645793.6
1504645793.91,1504645793.61
1504645793.92,1504645793.62
1504645793.93,1504645793.63
1504645793.94,1504645793.64
1504645793.95,1504645793.65
1504645793.96,1504645793.66
1504645793.97,1504645793.67
1504645793.98,1504645793.68
1504645793.99,1504645793.69
1504645794.0,1504645793.7
1504645794.01,1504645793.71
1504645794.02,1504645793.72
1504645794.03,1504645793.73
1504645794.045,1504645793.74
1504645794.06,1504645793.75
1504645794.075,1504645793.76
1504645794.09,1504645793.77
1504645794.105,1504645793.78
1504645794.12,1504645793.79
1504645794.135,1504645793.8
1504645794.15,1504645793.81
1504645794.165,1504645793.82
1504645794.18,1504645793.83
1504645794.195,1504645793.84
1504645794.21,1504645793.85
1504645794.225,1504645793.86
1504645794.24,1504645793.87
1504645794.255,1504645793.88
1504645794.27,1504645793.89
1504645794.285,1504645793.9
1504645794.3,1504645793.91
1504645794.315,1504645793.92
1504645794.33,1504645793.93
1504645794.345,1504645793.94
1504645794.36,1504645793.95
1504645794.375,1504645793.96
1504645794.39,1504645793.97
1504645794.405,1504645793.98
1504645794.42,1504645793.99
1504645794.435,1504645794.0
1504645794.45,1504645794.01
1504645794.465,1504645794.02
1504645794.48,1504645794.03
1504645794.495,1504645794.04
1504645794.51,1504645794.05
1504645794.525,1504645794.06
1504645794.54,1504645794.07
1504645794.555,1504645794.08
1504645794.57,1504645794.09
1504645794.585,1504645794.1
1504645794.6,1504645794.11
1504645794.615,1504645794.12
1504645794.63,1504645794.13
1504645794.645,1504645794.14
1504645794.66,1504645794.15
1504645794.675,1504645794.16
1504645794.69,1504645794.17
1504645794.705,1504645794.18
1504645794.72,1504645794.19
1504645794.735,1504645794.2
1504645794.75,1504645794.21
1504645794.765,1504645794.22
1504645794.78,1504645794.23
1504645794.795,1504645794.24
1504645794.81,1504645794.25
1504645794.825,1504645794.26
1504645794.84,1504645794.27
1504645794.855,1504645794.28
1504645794.87,1504645794.29
1504645794.885,1504645794.3
1504645794.9,1504645794.31
1504645794.915,1504645794.32
1504645794.93,1504645794.33
1504645794.945,1504645794.34
1504645794.96,1504645794.35
1504645794.975,1504645794.36
1504645794.99,1504645794.37
1504645795.005,1504645794.38
1504645795.02,1504645794.39
1504645795.03,1504645794.4
1504645795.04,1504645794.41
1504645795.05,1504645794.42
1504645795.06,1504645794.43
1504645795.07,1504645794.44
1504645795.08,1504645794.45
1504645795.09,1504645794.46
1504645795.1,1504645794.47
1504645795.11,1504645794.48
1504645795.12,1504645794.49
1504645795.13,1504645794.5
1504645795.14,1504645794.51
1504645795.15,1504645794.52
1504645795.16,1504645794.53
1504645795.17,1504645794.54
1504645795.18,1504645794.55
1504645795.19,1504645794.56
1504645795.2,1504645794.57
1504645795.21,1504645794.58
1504645795.22,1504645794.59
1504645795.23,1504645794.6
1504645795.24,1504645794.61
1504645795.25,1504645794.62
1504645795.26,1504645794.63
1504645795.27,1504645794.64
1504645795.28,1504645794.65
1504645795.29,1504645794.66
1504645795.3,1504645794.67
1504645795.31,1504645794.68
1504645795.32,1504645794.69
1504645795.33,1504645794.7
1504645795.34,1504645794.71
1504645795.35,1504645794.72
1504645795.36,1504645794.73
1504645795.37,1504645794.74
1504645795.38,1504645794.75
1504645795.39,1504645794.76
1504645795.4,1504645794.77
1504645795.41,1504645794.78
1504645795.42,1504645794.79
1504645795.43,1504645794.8
1504645795.44,1504645794.81
1504645795.455,1504645794.82
1504645795.47,1504645794.83
1504645795.485,1504645794.84
1504645795.5,1504645794.85
1504645795.515,1504645794.86
1504645795.53,1504645794.87
1504645795.545,1504645794.88
1504645795.56,1504645794.89
1504645795.575,1504645794.9
1504645795.59,1504645794.91
1504645795.605,1504645794.92
1504645795.62,1504645794.93
1504645795.635,1504645794.94
1504645795.65,1504645794.95
1504645795.665,1504645794.96
1504645795.68,1504645794.97
1504645795.695,1504645794.98
1504645795.71,1504645794.99
1504645795.725,1504645795.0
1504645795.74,1504645795.01
1504645795.755,1504645795.02
1504645795.77,1504645795.03
1504645795.785,1504645795.04
1504645795.8,1504645795.05
1504645795.815,1504645795.06
1504645795.83,1504645795.07
1504645795.845,1504645795.08
1504645795.86,1504645795.09
1504645795.875,1504645795.1
1504645795.89,1504645795.11
1504645795.905,1504645795.12
1504645795.92,1504645795.13
1504645795.935,1504645795.14
1504645795.95,1504645795.15
1504645795.965,1504645795.16
1504645795.98,1504645795.17
1504645795.995,1504645795.18
1504645796.01,1504645795.19
1504645796.025,1504645795.2
1504645796.04,1504645795.21
1504645796.055,1504645795.22
1504645796.07,1504645795.23
1504645796.085,1504645795.24
1504645796.1,1504645795.25
1504645796.115,1504645795.26
1504645796.13,1504645795.27
1504645796.145,1504645795.28
1504645796.16,1504645795.29
1504645796.175,1504645795.3
1504645796.19,1504645795.31
1504645796.205,1504645795.32
1504645796.22,1504645795.33
1504645796.235,1504645795.34
1504645796.25,1504645795.35
1504645796.265,1504645795.36
1504645796.28,1504645795.37
1504645796.295,1504645795.38
1504645796.31,1504645795.39
1504645796.325,1504645795.4
1504645796.34,1504645795.41
1504645796.355,1504645795.42
1504645796.37,1504645795.43
1504645796.385,1504645795.44
1504645796.4,1504645795.45
1504645796.415,1504645795.46
1504645796.43,1504645795.47
1504645796.445,1504645795.48
1504645796.46,1504645795.49
1504645796.47,1504645795.5
1504645796.48,1504645795.51
1504645796.49,1504645795.52
1504645796.5,1504645795.53
1504645796.51,1504645795.54
1504645796.52,1504645795.55
1504645796.53,1504645795.56
1504645796.54,1504645795.57
1504645796.55,1504645795.58
1504645796.56,1504645795.59
1504645796.57,1504645795.6
1504645796.58,1504645795.61
1504645796.59,1504645795.62
1504645796.6,1504645795.63
1504645796.61,1504645797.39
1504645796.62,1504645797.4
1504645797.39,1504645797.41
1504645797.4,1504645797.42
1504645797.41,1504645797.43
1504645797.42,1504645797.44
1504645797.43,1504645797.45
1504645797.44,1504645797.46
1504645797.45,1504645797.47
1504645797.46,1504645797.48
1504645797.47,1504645797.49
1504645797.48,1504645797.5
1504645797.49,1504645797.51
1504645797.5,1504645797.52
1504645797.51,1504645797.53
1504645797.52,1504645797.54
1504645797.53,1504645797.55
1504645797.54,1504645797.56
1504645797.55,1504645797.57
1504645797.56,1504645797.58
1504645797.57,1504645797.59
1504645797.58,1504645797.6
1504645797.59,1504645797.61
1504645797.6,1504645797.62
1504645797.61,1504645797.63
1504645797.62,1504645797.64
1504645797.641,1504645797.65
1504645797.645,1504645797.66
1504645797.645,1504645797.67
1504645797.648,1504645797.68
1504645797.65,1504645797.69
1504645797.66,1504645797.7
1504645797.67,1504645797.71
1504645797.68,1504645797.72
1504645797.69,1504645797.73
1504645797.7,1504645797.74
1504645797.71,1504645797.75
1504645797.72,1504645797.76
1504645797.73,1504645797.77
1504645797.74,1504645797.78
1504645797.75,1504645797.79
1504645797.76,1504645797.8
1504645797.77,1504645797.81
1504645797.78,1504645797.82
1504645797.79,1504645797.83
1504645797.8,1504645797.84
1504645797.81,1504645797.85
1504645797.82,1504645797.86
1504645797.83,1504645797.87
1504645797.84,1504645797.88
1504645797.85,1504645797.89
1504645797.86,1504645797.9
1504645797.87,1504645797.91
1504645797.88,1504645797.92
1504645797.89,1504645797.93
1504645797.9,1504645797.94
1504645797.91,1504645797.95
1504645797.92,1504645797.96
1504645797.93,1504645797.97
1504645797.94,1504645797.98
1504645797.95,1504645797.99
1504645797.96,1504645798.0
1504645797.97,1504645798.01
1504645797.98,1504645798.02
1504645797.996,1504645798.03
1504645797.997,1504645798.04
1504645798.0,1504645798.05
1504645798.0,1504645798.06
1504645798.01,1504645798.07
1504645798.02,1504645798.08
1504645798.03,1504645798.09
1504645798.04,1504645798.1
1504645798.05,1504645798.11
1504645798.06,1504645798.12
1504645798.07,1504645798.13
1504645798.08,1504645798.14
1504645798.09,1504645798.15
1504645798.1,1504645798.16
1504645798.11,1504645798.17
1504645798.12,1504645798.18
1504645798.13,1504645798.19
1504645798.14,1504645799.13
1504645798.15,1504645799.14
1504645798.16,1504645799.15
1504645798.17,1504645799.16
1504645798.18,1504645799.17
1504645798.19,1504645799.18
1504645799.13,1504645799.19
1504645799.14,1504645799.2
1504645799.15,1504645799.21
1504645799.16,1504645799.22
1504645799.17,1504645799.23
1504645799.18,1504645799.24
1504645799.19,1504645799.25
1504645799.2,1504645799.26
1504645799.21,1504645799.27
1504645799.22,1504645799.28
1504645799.23,1504645799.29
1504645799.24,1504645799.3
1504645799.25,1504645799.31
1504645799.26,1504645799.32
1504645799.27,1504645799.33
1504645799.28,1504645799.34
1504645799.29,1504645799.35
1504645799.3,1504645799.36
1504645799.31,1504645799.37
1504645799.32,1504645799.38
1504645799.33,1504645799.39
1504645799.34,1504645799.4
1504645799.355,1504645799.41
1504645799.356,1504645799.42
1504645799.36,1504645799.43
1504645799.37,1504645799.44
1504645799.38,1504645799.45
1504645799.39,1504645799.46
1504645799.4,1504645799.47
1504645799.41,1504645799.48
1504645799.42,1504645799.49
1504645799.43,1504645799.5
1504645799.44,1504645799.51
1504645799.45,1504645799.52
1504645799.46,1504645799.53
1504645799.47,1504645799.54
1504645799.48,1504645799.55
1504645799.49,1504645799.56
1504645799.5,1504645799.57
1504645799.51,1504645799.58
1504645799.52,1504645799.59
1504645799.53,1504645799.6
1504645799.54,1504645799.61
1504645799.55,1504645799.62
1504645799.56,1504645799.63
1504645799.57,1504645799.64
1504645799.58,1504645799.65
1504645799.59,1504645799.66
1504645799.6,1504645799.67
1504645799.61,1504645799.68
1504645799.62,1504645799.69
1504645799.63,1504645799.7
1504645799.64,1504645799.71
1504645799.65,1504645799.72
1504645799.66,1504645799.73
1504645799.67,1504645799.74
1504645799.68,1504645799.75
1504645799.69,1504645799.76
1504645799.7,1504645799.77
1504645799.71,1504645799.78
1504645799.72,1504645799.79
1504645799.73,1504645799.8
1504645799.74,1504645799.81
1504645799.75,1504645799.82
1504645799.76,1504645799.83
1504645799.77,1504645799.84
1504645799.78,1504645799.85
1504645799.79,1504645799.86
1504645799.8,1504645799.87
1504645799.81,1504645799.88
1504645799.82,1504645799.89
1504645799.83,1504645799.9
1504645799.84,1504645799.91
1504645799.85,1504645799.92
1504645799.86,1504645799.93
1504645799.87,1504645799.94
1504645799.88,1504645799.95
1504645799.89,1504645799.96
1504645799.9,1504645799.97
1504645799.91,1504645799.98
1504645799.92,1504645799.99
1504645799.93,1504645800.0
1504645799.94,1504645800.86
1504645799.95,1504645800.87
1504645799.96,1504645800.88
1504645799.97,1504645800.89
1504645799.98,1504645800.9
1504645799.99,1504645800.91
1504645800.0,1504645800.92
1504645800.859,1504645800.93
1504645800.869,1504645800.94
1504645800.879,1504645800.95
1504645800.889,1504645800.96
1504645800.899,1504645800.97
1504645800.909,1504645800.98
1504645800.919,1504645800.99
1504645800.929,1504645801.0
1504645800.939,1504645801.01
1504645800.949,1504645801.02
1504645800.959,1504645801.03
1504645800.969,1504645801.04
1504645800.979,1504645801.05
1504645800.989,1504645801.06
1504645800.999,1504645801.07
1504645801.009,1504645801.08
1504645801.019,1504645801.09
1504645801.029,1504645801.1
1504645801.039,1504645801.11
1504645801.049,1504645801.12
1504645801.059,1504645801.13
1504645801.069,1504645801.14
1504645801.079,1504645801.15
1504645801.089,1504645801.16
1504645801.099,1504645801.17
1504645801.109,1504645801.18
1504645801.119,1504645801.19
1504645801.129,1504645801.2
1504645801.139,1504645801.21
1504645801.149,1504645801.22
1504645801.159,1504645801.23
1504645801.169,1504645801.24
1504645801.179,1504645801.25
1504645801.189,1504645801.26
1504645801.199,1504645801.27
1504645801.209,1504645801.28
1504645801.219,1504645801.29
1504645801.229,1504645801.3
1504645801.239,1504645801.31
1504645801.249,1504645801.32
1504645801.259,1504645801.33
1504645801.269,1504645801.34
1504645801.279,1504645801.35
1504645801.289,1504645801.36
1504645801.299,1504645801.37
1504645801.309,1504645801.38
1504645801.319,1504645801.39
1504645801.329,1504645801.4
1504645801.339,1504645801.41
1504645801.349,1504645801.42
1504645801.359,1504645801.43
1504645801.369,1504645801.44
1504645801.379,1504645801.45
1504645801.389,1504645801.46
1504645801.399,1504645801.47
1504645801.409,1504645801.48
1504645801.419,1504645801.49
1504645801.429,1504645801.5
1504645801.439,1504645801.51
1504645801.449,1504645801.52
1504645801.459,1504645801.53
1504645801.469,1504645801.54
1504645801.469,1504645801.55
1504645801.469,1504645801.56
1504645801.47,1504645801.57
1504645801.47,1504645801.58
1504645801.47,1504645801.59
1504645801.471,1504645802.41
1504645801.471,1504645802.42
1504645801.471,1504645802.43
1504645801.472,1504645802.44
1504645801.472,1504645802.45
1504645801.472,1504645802.46
1504645801.473,1504645802.47
1504645801.52,1504645802.48
1504645801.53,1504645802.49
1504645801.54,1504645802.5
1504645801.55,1504645802.51
1504645801.56,1504645802.52
1504645801.57,1504645802.53
1504645801.59,1504645802.54
1504645802.41,1504645802.55
1504645802.42,1504645802.88
1504645802.43,1504645802.89
1504645802.44,1504645802.9
1504645802.45,1504645802.91
1504645802.46,1504645802.92
1504645802.47,1504645802.93
1504645802.48,1504645802.94
1504645802.49,1504645802.95
1504645802.5,1504645802.96
1504645802.51,1504645802.97
1504645802.52,1504645802.98
1504645802.53,1504645802.99
1504645802.54,1504645803.0
1504645802.55,1504645803.01
1504645802.875,1504645803.02
