Truth,Error
145281660,145281665
145281720,145281729
145281780,145281768
145281840,145281847
145281900,145281900
145281960,145281963
145282020,145282026
145282080,145282067
145282140,145282132
145282200,145282204
145282260,145282230
145282320,145282331
145282380,145282381
145282440,145282436
145282500,145282499
145282560,145282546
145282620,145282613
145282680,145282687
145282740,145282748
145282800,145282822
145282860,145282856
145282920,145282910
145282980,145282971
145283040,145283026
145283100,145283096
145283160,145283160
145283220,145283216
145283280,145283286
145283340,145283334
145283400,145283393
145283460,145283451
145283520,145283500
145283580,145283561
145283640,145283625
145283700,145283709
145283760,145283764
145283820,145283829
145283880,145283863
145283940,145283917
145284000,145283990
145284060,145284058
145284120,145284120
145284180,145284186
145287240,145287237
145287300,145287301
145287360,145287360
145287420,145287398
145287480,145287477
145287540,145287543
145287600,145287601
145287660,145287653
145287720,145287708
145287780,145287765
145287840,145287835
145287900,145287907
145287960,145287937
145288020,145288010
145288080,145288065
145288140,145288143
145288200,145288191
145288260,145288252
145288320,145288314
145288380,145288380
145288440,145288433
145288500,145288466
145288560,145288561
145288620,145288620
145288680,145288674
145288740,145288726
145288800,145288800
145288860,145288860
145288920,145288912
145288980,145288974
145293240,145293216
145293300,145293300
145293360,145293351
145293420,145293398
145293480,145293457
145293540,145293527
145293600,145293599
145293660,145293660
145293720,145293707
145293780,145293786
145293840,145293850
145293900,145293900
145293960,145293951
145294020,145294027
145294080,145294083
145294140,145294144
145294200,145294190
145300260,145300258
145300320,145300321
145300380,145300380
145300440,145300423
145300500,145300496
145300560,145300549
145300620,145300616
145300680,145300668
145300740,145300749
145300800,145300788
145300860,145300848
145300920,145300917
145300980,145300966
145301040,145301032
145301100,145301088
145301160,145301170
145301220,145301223
145301280,145301276
145301340,145301333
145301400,145301405
145301460,145301460
145301520,145301520
145301580,145301576
145301640,145301620
145301700,145301695
145301760,145301751
145301820,145301822
145301880,145301886
145301940,145301930
145302000,145302000
145302060,145302073
145302120,145302110
145302180,145302192
145302240,145302228
145302300,145302297
145302360,145302356
145302420,145302417
145302480,145302468
145302540,145302531
145302600,145302590
145302660,145302660
145302720,145302720
145302780,145302798
145302840,145302849
145302900,145302891
145306440,145306439
145306500,145306488
145306560,145306550
145306620,145306620
145306680,145306685
145306740,145306735
145306800,145306782
145306860,145306875
145306920,145306908
145306980,145306961
145307040,145307061
145307100,145307092
145307160,145307142
145307220,145307210
145307280,145307280
145307340,145307338
145307400,145307388
145307460,145307474
145307520,145307511
145307580,145307565
145307640,145307645
145307700,145307709
145307760,145307748
145307820,145307802
145307880,145307886
145307940,145307916
145308000,145307984
145308060,145308065
145308120,145308116
145308180,145308174
145308240,145308240
145308300,145308295
145308360,145308344
145308420,145308428
145308480,145308489
145308540,145308539
145308600,145308597
145308660,145308679
145308720,145308714
145308780,145308774
145308840,145308840
145308900,145308910
145308960,145308971
145309020,145309014
145309080,145309080
145309140,145309123
145309200,145309193
145309260,145309248
145309320,145309306
145309380,145309392
145309440,145309429
145309500,145309491
145309560,145309560
145309620,145309628
145309680,145309680
145309740,145309763
145309800,145309796
145309860,145309859
145309920,145309919
145309980,145309990
145310040,145310041
145310100,145310095
145310160,145310147
145310220,145310219
145310280,145310290
145310340,145310332
145310400,145310401
145310460,145310459
145310520,145310524
145310580,145310568
145310640,145310659
145310700,145310684
145310760,145310753
145310820,145310825
145310880,145310879
145310940,145310944
145311000,145310992
145311060,145311056
145311120,145311117
145311180,145311191
145311240,145311242
145311300,145311303
145311360,145311350
145311420,145311425
145311480,145311479
145311540,145311549
145311600,145311616
145311660,145311653
145311720,145311712
145311780,145311768
145311840,145311835
145311900,145311893
145311960,145311960
145312020,145312015
145312080,145312073
145312140,145312146
145312200,145312187
145312260,145312260
145312320,145312312
145312380,145312383
145312440,145312449
145312500,145312493
145312560,145312560
145315500,145315479
145315560,145315572
145315620,145315620
145315680,145315682
145315740,145315747
145315800,145315810
145315860,145315860
145315920,145315920
145315980,145315971
145316040,145316037
145316100,145316088
145316160,145316149
145316220,145316208
145316280,145316275
145316340,145316346
145316400,145316427
145316460,145316458
145316520,145316503
145316580,145316588
145316640,145316633
145316700,145316690
145316760,145316759
145316820,145316804
145316880,145316879
145316940,145316936
145317000,145316997
145317060,145317060
145317120,145317117
145317180,145317177
145317240,145317239
145317300,145317300
145317360,145317346
145317420,145317402
145317480,145317476
145317540,145317522
145317600,145317597
145317660,145317665
145317720,145317722
145317780,145317766
145317840,145317828
145317900,145317900
145317960,145317952
145318020,145318013
145318080,145318081
145318140,145318127
145318200,145318192
145318260,145318248
145318320,145318306
145318380,145318368
145318440,145318442
145318500,145318497
145318560,145318548
145318620,145318614
145318680,145318660
145318740,145318729
145318800,145318817
145318860,145318856
145318920,145318923
145318980,145318976
145319040,145319040
145319100,145319102
145319160,145319145
145319220,145319216
145319280,145319291
145319340,145319329
145319400,145319391
145319460,145319453
145319520,145319519
145319580,145319581
145319640,145319648
145319700,145319700
145319760,145319756
145319820,145319828
145319880,145319883
145319940,145319922
145320000,145320021
145320060,145320073
145320120,145320115
145320180,145320180
145320240,145320249
145320300,145320295
145320360,145320363
145320420,145320427
145320480,145320466
145320540,145320530
145320600,145320605
145320660,145320660
145320720,145320725
145320780,145320775
145320840,145320834
145320900,145320877
145320960,145320945
145321020,145321017
145321080,145321084
145321140,145321141
145321200,145321195
145321260,145321254
145321320,145321319
145321380,145321377
145321440,145321450
145321500,145321498
145321560,145321542
145321620,145321604
145321680,145321691
145321740,145321725
145321800,145321803
145321860,145321854
145321920,145321915
145321980,145321975
145322040,145322048
145322100,145322095
145322160,145322156
145322220,145322201
145322280,145322279
145322340,145322341
145322400,145322399
145322460,145322469
145322520,145322517
145322580,145322579
145322640,145322652
145322700,145322681
145322760,145322752
145322820,145322830
145322880,145322885
145322940,145322942
145323000,145323004
145323060,145323060
145323120,145323132
145323180,145323180
145323240,145323239
145323300,145323298
145323360,145323358
145323420,145323405
145323480,145323483
145323540,145323535
145323600,145323614
145323660,145323656
145323720,145323720
145323780,145323779
145323840,145323830
145323900,145323905
145323960,145323975
145324020,145324016
145324080,145324073
145324140,145324133
145324200,145324178
145324260,145324255
145324320,145324319
145324380,145324386
145324440,145324445
145324500,145324492
145324560,145324554
145324620,145324627
145324680,145324675
145324740,145324731
145324800,145324809
145324860,145324866
145324920,145324917
145324980,145324971
145325040,145325016
145325100,145325101
145325160,145325148
145325220,145325197
145325280,145325291
145325340,145325342
145325400,145325385
145325460,145325444
145325520,145325524
145325580,145325568
145325640,145325648
145325700,145325702
145325760,145325761
145325820,145325820
145325880,145325878
145325940,145325944
145326000,145325992
145326060,145326057
145326120,145326123
145326180,145326181
145326240,145326225
145326300,145326291
145326360,145326359
145326420,145326412
145326480,145326493
145326540,145326533
145326600,145326595
145326660,145326663
145326720,145326720
145326780,145326775
145326840,145326829
145326900,145326900
145326960,145326966
145336440,145336431
145336500,145336506
145336560,145336560
145336620,145336611
145336680,145336678
145336740,145336746
145336800,145336796
145336860,145336847
145336920,145336918
145336980,145336957
145337040,145337043
145337100,145337092
145337160,145337152
145337220,145337224
145337280,145337263
145337340,145337355
145337400,145337392
145337460,145337451
145337520,145337526
145337580,145337583
145337640,145337660
145337700,145337694
145337760,145337755
145337820,145337802
145337880,145337873
145337940,145337929
145338000,145337992
145338060,145338039
145338120,145338132
145338180,145338162
145338240,145338208
145338300,145338285
145338360,145338350
145338420,145338405
145338480,145338486
145338540,145338535
145338600,145338597
145338660,145338662
145338720,145338719
145338780,145338785
145338840,145338825
145338900,145338891
145338960,145338962
145339020,145338991
145339080,145339063
145339140,145339141
145339200,145339192
145339260,145339265
145339320,145339324
145339380,145339365
145339440,145339440
145339500,145339508
145339560,145339558
145339620,145339607
145339680,145339684
145339740,145339742
145339800,145339801
145339860,145339863
145339920,145339887
145339980,145339984
145340040,145340054
145340100,145340100
145340160,145340158
145340220,145340222
145340280,145340280
145340340,145340342
145340400,145340397
145340460,145340449
145340520,145340506
145340580,145340567
145340640,145340623
145340700,145340686
145340760,145340773
145340820,145340823
145340880,145340870
145340940,145340933
145341000,145340998
145341060,145341050
145341120,145341117
145341180,145341183
145341240,145341236
145341300,145341300
145341360,145341364
145341420,145341414
145341480,145341479
145341540,145341533
145341600,145341596
145341660,145341653
145341720,145341711
145341780,145341778
145341840,145341841
145341900,145341898
145341960,145341960
145342020,145342009
145342080,145342064
145342140,145342140
145342200,145342202
145342260,145342257
145342320,145342329
145342380,145342385
145342440,145342462
145342500,145342494
145342560,145342547
145342620,145342609
145342680,145342671
145342740,145342740
145342800,145342775
145342860,145342869
145342920,145342914
145342980,145342974
145343040,145343026
145343100,145343095
145343160,145343157
145343220,145343215
145343280,145343280
145343340,145343331
145343400,145343388
145343460,145343461
145343520,145343517
145343580,145343578
145343640,145343646
145343700,145343686
145343760,145343748
145343820,145343828
145343880,145343862
145343940,145343923
145344000,145344004
145344060,145344059
145344120,145344118
145344180,145344176
145344240,145344237
145344300,145344296
145344360,145344369
145344420,145344413
145344480,145344475
145344540,145344553
145344600,145344597
145344660,145344678
145344720,145344715
145344780,145344789
145344840,145344820
145344900,145344898
145344960,145344941
145345020,145345024
145345080,145345064
145345140,145345139
145345200,145345194
145345260,145345245
145345320,145345300
145345380,145345371
145345440,145345453
145345500,145345494
145345560,145345565
145345620,145345616
145345680,145345684
145345740,145345718
145345800,145345792
145345860,145345865
145345920,145345915
145345980,145345976
145346040,145346032
145346100,145346107
145346160,145346159
145346220,145346217
145346280,145346282
145346340,145346341
145346400,145346399
145346460,145346471
145346520,145346516
145346580,145346579
145346640,145346630
145346700,145346698
145346760,145346771
145346820,145346810
145346880,145346865
145346940,145346945
145347000,145346995
145347060,145347057
145347120,145347116
145347180,145347177
145347240,145347244
145347300,145347288
145347360,145347346
145347420,145347417
145347480,145347460
145347540,145347523
145347600,145347614
145347660,145347663
145347720,145347716
145347780,145347788
145347840,145347826
145347900,145347893
145347960,145347962
145348020,145348024
145348080,145348081
145348140,145348111
145348200,145348187
145348260,145348260
145348320,145348313
145348380,145348401
145348440,145348445
145348500,145348501
145348560,145348545
145348620,145348616
145348680,145348679
145348740,145348747
145348800,145348804
145348860,145348866
145348920,145348907
145348980,145348990
145349040,145349023
145349100,145349091
145349160,145349160
145349220,145349215
145349280,145349266
145349340,145349328
145349400,145349381
145349460,145349461
145349520,145349528
145349580,145349575
145349640,145349632
145349700,145349682
145349760,145349765
145349820,145349838
145349880,145349859
145349940,145349926
145350000,145349990
145350060,145350051
145350120,145350119
145350180,145350192
145350240,145350246
145350300,145350301
145350360,145350349
145350420,145350405
145350480,145350469
145350540,145350551
145350600,145350596
145350660,145350652
145350720,145350715
145350780,145350784
145350840,145350823
145350900,145350910
145350960,145350958
145351020,145351014
145351080,145351080
145351140,145351139
145351200,145351193
145351260,145351254
145351320,145351308
145351380,145351382
145351440,145351431
145351500,145351487
145351560,145351558
145351620,145351629
145351680,145351676
145351740,145351730
145351800,145351800
145351860,145351875
145351920,145351902
145351980,145351980
145352040,145352039
145352100,145352107
145352160,145352165
145352220,145352215
145352280,145352260
145352340,145352344
145352400,145352388
145352460,145352447
145352520,145352527
145352580,145352567
145352640,145352650
145352700,145352700
145352760,145352760
145352820,145352820
145352880,145352860
145352940,145352919
145353000,145352999
145353060,145353061
145353120,145353117
145353180,145353168
145353240,145353237
145353300,145353296
145353360,145353347
145353420,145353426
145353480,145353459
145353540,145353541
145353600,145353600
145353660,145353666
145353720,145353706
145353780,145353778
145353840,145353857
145353900,145353902
145353960,145353958
145354020,145354021
145354080,145354077
145354140,145354157
145354200,145354205
145354260,145354256
145354320,145354319
145354380,145354373
145354440,145354448
145354500,145354482
145354560,145354540
145354620,145354630
145354680,145354697
145354740,145354740
145354800,145354798
145354860,145354862
145354920,145354910
145354980,145354978
145356840,145356840
145356900,145356892
145356960,145356947
145357020,145357030
145357080,145357100
145357140,145357152
145357200,145357198
145357260,145357274
145357320,145357320
145357380,145357372
145357440,145357440
145357500,145357496
145357560,145357547
145357620,145357608
145357680,145357684
145357740,145357718
145357800,145357802
145357860,145357840
145357920,145357895
145357980,145357958
145358040,145358055
145358100,145358095
145358160,145358157
145358220,145358230
145358280,145358285
145358340,145358323
145358400,145358404
145358460,145358458
145358520,145358513
145358580,145358577
145358640,145358648
145358700,145358688
145358760,145358760
145358820,145358816
145358880,145358859
145358940,145358928
145359000,145358998
145359060,145359068
145359120,145359126
145359180,145359181
145359240,145359228
145359300,145359314
145359360,145359359
145359420,145359406
145359480,145359475
145359540,145359544
145359600,145359597
145359660,145359664
145359720,145359727
145359780,145359780
145359840,145359828
145359900,145359898
145359960,145359957
145360020,145360034
145360080,145360060
145360140,145360135
145360200,145360191
145360260,145360260
145360320,145360292
145360380,145360387
145360440,145360437
145360500,145360478
145360560,145360553
145360620,145360622
145360680,145360661
145360740,145360737
145360800,145360786
145360860,145360851
145360920,145360917
145360980,145360978
145361040,145361032
145361100,145361099
145361160,145361164
145361220,145361214
145361280,145361290
145361340,145361350
145361400,145361392
145361460,145361450
145361520,145361500
145361580,145361575
145361640,145361633
145361700,145361703
145361760,145361741
145361820,145361814
145361880,145361885
145361940,145361929
145362000,145361989
145362060,145362042
145362120,145362142
145362180,145362169
145362240,145362223
145362300,145362288
145362360,145362349
145362420,145362414
145362480,145362484
145362540,145362534
145362600,145362587
145362660,145362642
145362720,145362717
145362780,145362777
145362840,145362851
145362900,145362897
145362960,145362956
145363020,145363006
145363080,145363073
145363140,145363132
145363200,145363193
145363260,145363247
145363320,145363321
145363380,145363375
145363440,145363434
145363500,145363479
145363560,145363560
145363620,145363620
145363680,145363668
145363740,145363745
145363800,145363783
145363860,145363856
145363920,145363914
145363980,145363963
145364040,145364038
145364100,145364113
145364160,145364157
145364220,145364212
145364280,145364280
145364340,145364338
145364400,145364397
145364460,145364452
145364520,145364530
145364580,145364580
145364640,145364631
145364700,145364695
145364760,145364749
145364820,145364810
145364880,145364870
145364940,145364925
145365000,145365003
145365060,145365054
145365120,145365121
145365180,145365170
145365240,145365236
145365300,145365289
145365360,145365363
145365420,145365414
145365480,145365469
145365540,145365520
145365600,145365599
145365660,145365649
145365720,145365716
145365780,145365772
145365840,145365845
145365900,145365901
145365960,145365960
145366020,145366010
145366080,145366080
145366140,145366153
145366200,145366188
145366260,145366258
145366320,145366300
145366380,145366389
145366440,145366433
145366500,145366503
145366560,145366539
145366620,145366633
145366680,145366673
145366740,145366741
145366800,145366798
145366860,145366854
145366920,145366932
145366980,145366960
145367040,145367039
145367100,145367105
145367160,145367156
145367220,145367215
145367280,145367275
145367340,145367324
145367400,145367397
145367460,145367461
145367520,145367517
145367580,145367574
145367640,145367632
145367700,145367694
145367760,145367768
145367820,145367796
145367880,145367877
145367940,145367933
145368000,145368010
145368060,145368057
145368120,145368130
145368180,145368155
145368240,145368240
145368300,145368299
145368360,145368369
145368420,145368400
145368480,145368475
145368540,145368537
145368600,145368592
145368660,145368668
145368720,145368713
145368780,145368796
145368840,145368846
145368900,145368905
145368960,145368961
145369020,145369006
145369080,145369072
145369140,145369141
145369200,145369202
145369260,145369269
145369320,145369312
145369380,145369368
145369440,145369444
145369500,145369488
145369560,145369564
145369620,145369627
145369680,145369680
145369740,145369733
145369800,145369797
145369860,145369861
145369920,145369917
145369980,145369997
145370040,145370027
145370100,145370086
145370160,145370147
145370220,145370211
145370280,145370255
145370340,145370330
145370400,145370390
145370460,145370457
145370520,145370520
145370580,145370564
145370640,145370645
145370700,145370714
145370760,145370754
145370820,145370831
145370880,145370878
145370940,145370955
145371000,145371007
145371060,145371041
145371120,145371117
145371180,145371186
145371240,145371237
145371300,145371296
145371360,145371368
145371420,145371409
145371480,145371477
145371540,145371540
145371600,145371593
145371660,145371656
145371720,145371723
145371780,145371780
145371840,145371828
145371900,145371885
145371960,145371949
145372020,145372017
145372080,145372075
145372140,145372128
145372200,145372191
145372260,145372241
145372320,145372320
145372380,145372376
145372440,145372424
145372500,145372497
145372560,145372569
145372620,145372609
145372680,145372689
145372740,145372733
145372800,145372798
145372860,145372857
145372920,145372930
145372980,145372978
145373040,145373025
145373100,145373083
145373160,145373141
145373220,145373199
145373280,145373277
145373340,145373327
145373400,145373396
145373460,145373449
145373520,145373509
145373580,145373572
145373640,145373643
145373700,145373705
145373760,145373760
145373820,145373807
145373880,145373882
145373940,145373942
145377300,145377309
145377360,145377370
145377420,145377417
145377480,145377481
145377540,145377536
145377600,145377601
145377660,145377660
145377720,145377715
145377780,145377781
145377840,145377853
145377900,145377903
145377960,145377960
145378020,145378018
145378080,145378066
145378140,145378126
145378200,145378200
145378260,145378243
145378320,145378309
145378380,145378388
145378440,145378455
145378500,145378480
145378560,145378572
145378620,145378614
145378680,145378676
145378740,145378735
145378800,145378806
145378860,145378840
145378920,145378920
145378980,145378967
145379040,145379041
145379100,145379111
145379160,145379156
145379220,145379220
145379280,145379280
145379340,145379329
145379400,145379411
145379460,145379473
145379520,145379523
145379580,145379577
145379640,145379632
145379700,145379690
145379760,145379773
145379820,145379830
145379880,145379876
145379940,145379921
145380000,145379968
145380060,145380046
145380120,145380115
145380180,145380190
145380240,145380230
145380300,145380301
145380360,145380369
145380420,145380418
145380480,145380475
145380540,145380523
145380600,145380584
145380660,145380660
145380720,145380714
145380780,145380778
145380840,145380836
145380900,145380902
145380960,145380949
145381020,145381013
145381080,145381094
145381140,145381129
145381200,145381194
145381260,145381251
145381320,145381320
145381380,145381386
145381440,145381432
145381500,145381492
145381560,145381554
145381620,145381621
145381680,145381669
145381740,145381733
145381800,145381773
145381860,145381843
145381920,145381915
145381980,145381984
145382040,145382039
145382100,145382086
145382160,145382142
145382220,145382218
145382280,145382260
145382340,145382346
145382400,145382397
145382460,145382440
145382520,145382507
145382580,145382569
145382640,145382629
145382700,145382682
145382760,145382748
145382820,145382810
145382880,145382869
145382940,145382947
145383000,145382998
145383060,145383047
145383120,145383113
145383180,145383168
145383240,145383233
145383300,145383304
145383360,145383359
145383420,145383438
145383480,145383480
145383540,145383527
145383600,145383604
145383660,145383666
145383720,145383726
145383780,145383766
145383840,145383835
145383900,145383907
145383960,145383940
145384020,145384012
145384080,145384062
145384140,145384127
145384200,145384186
145384260,145384268
145384320,145384314
145384380,145384368
145384440,145384426
145384500,145384498
145384560,145384556
145384620,145384629
145384680,145384681
145384740,145384722
145384800,145384790
145384860,145384866
145384920,145384910
145384980,145384993
145385040,145385026
145385100,145385101
145385160,145385148
145385220,145385211
145385280,145385286
145385340,145385335
145385400,145385404
145385460,145385460
145385520,145385523
145385580,145385568
145385640,145385634
145385700,145385700
145385760,145385748
145385820,145385832
145385880,145385869
145385940,145385933
145386000,145385986
145386060,145386035
145386120,145386133
145386180,145386174
145386240,145386232
145386300,145386295
145386360,145386370
145386420,145386407
145386480,145386482
145386540,145386532
145386600,145386591
145386660,145386661
145386720,145386725
145386780,145386771
145386840,145386829
145386900,145386885
145386960,145386967
145387020,145387011
145387080,145387058
145387140,145387150
145387200,145387183
145387260,145387263
145387320,145387318
145387380,145387379
145387440,145387431
145387500,145387500
145387560,145387540
145387620,145387621
145387680,145387691
145387740,145387744
145387800,145387776
145387860,145387847
145387920,145387915
145387980,145387980
145388040,145388035
145388100,145388092
145388160,145388161
145388220,145388227
145388280,145388274
145388340,145388343
145388400,145388371
145388460,145388447
145388520,145388513
145388580,145388572
145388640,145388640
145388700,145388706
145388760,145388761
145388820,145388810
145388880,145388861
145394520,145394511
145394580,145394583
145394640,145394640
145394700,145394680
145394760,145394729
145394820,145394806
145394880,145394877
145394940,145394924
145395000,145394990
145395060,145395042
145395120,145395118
145395180,145395177
145395240,145395232
145395300,145395309
145395360,145395370
145395420,145395421
145395480,145395459
145395540,145395525
145395600,145395600
145395660,145395650
145395720,145395712
145395780,145395784
145395840,145395841
145395900,145395909
145395960,145395952
145396020,145396029
145396080,145396071
145396140,145396150
145396200,145396198
145396260,145396248
145396320,145396300
145396380,145396373
145396440,145396434
145396500,145396504
145396560,145396555
145396620,145396612
145396680,145396686
145396740,145396734
145396800,145396791
145396860,145396861
145396920,145396912
145396980,145396982
145397040,145397031
145397100,145397094
145397160,145397158
145397220,145397213
145397280,145397276
145397340,145397344
145397400,145397400
145397460,145397460
145397520,145397510
145397580,145397584
145397640,145397642
145397700,145397706
145397760,145397749
145397820,145397815
145397880,145397882
145397940,145397930
145398000,145397994
145398060,145398075
145398120,145398135
145398180,145398188
145398240,145398245
145398300,145398286
145398360,145398361
145398420,145398413
145398480,145398466
145398540,145398531
145398600,145398598
145398660,145398651
145398720,145398711
145398780,145398783
145398840,145398838
145398900,145398899
145398960,145398958
145399020,145399010
145399080,145399063
145399140,145399140
145399200,145399191
145399260,145399236
145399320,145399313
145399380,145399366
145399440,145399442
145399500,145399501
145399560,145399560
145399620,145399610
145399680,145399683
145399740,145399740
145399800,145399792
145399860,145399852
145399920,145399924
145399980,145399972
145400040,145400040
145400100,145400106
145400160,145400175
145400220,145400232
145400280,145400285
145400340,145400321
145400400,145400390
145400460,145400451
145400520,145400532
145400580,145400570
145400640,145400640
145400700,145400698
145400760,145400747
145400820,145400820
145400880,145400880
145400940,145400924
145401000,145401008
145401060,145401036
145401120,145401111
145401180,145401185
145401240,145401225
145401300,145401300
145401360,145401344
145401420,145401416
145401480,145401453
145401540,145401528
145401600,145401581
145401660,145401652
145401720,145401712
145401780,145401770
145401840,145401843
145401900,145401888
145401960,145401962
145402020,145402032
145402080,145402078
145402140,145402128
145402200,145402184
145402260,145402249
145402320,145402323
145402380,145402378
145402440,145402445
145402500,145402503
145402560,145402558
145402620,145402620
145402680,145402694
145402740,145402750
145402800,145402793
145402860,145402865
145402920,145402921
145402980,145402987
145403040,145403042
145403100,145403087
145403160,145403140
145403220,145403221
145403280,145403295
145403340,145403329
145403400,145403395
145403460,145403446
145403520,145403527
145403580,145403553
145409280,145409278
145409340,145409315
145409400,145409395
145409460,145409448
145409520,145409507
145409580,145409585
145409640,145409626
145409700,145409686
145409760,145409753
145409820,145409820
145409880,145409868
145409940,145409948
145410000,145410010
145410060,145410048
145410120,145410114
145410180,145410169
145410240,145410220
145410300,145410300
145410360,145410363
145410420,145410436
145410480,145410468
145410540,145410549
145410600,145410609
145410660,145410658
145410720,145410722
145410780,145410784
145410840,145410855
145410900,145410900
145410960,145410956
145411020,145411008
145411080,145411080
145411140,145411146
145411200,145411199
145411260,145411249
145411320,145411317
145411380,145411375
145411440,145411439
145411500,145411480
145411560,145411561
145411620,145411621
145411680,145411680
145411740,145411736
145411800,145411778
145411860,145411856
145411920,145411926
145411980,145411968
145412040,145412017
145412100,145412081
145412160,145412160
145412220,145412220
145412280,145412284
145412340,145412336
145412400,145412381
145412460,145412448
145412520,145412524
145412580,145412578
145412640,145412642
145412700,145412700
145412760,145412754
145412820,145412815
145412880,145412894
145412940,145412940
145413000,145412995
145413060,145413060
145413120,145413119
145413180,145413155
145413240,145413242
145413300,145413314
145413360,145413349
145413420,145413430
145413480,145413474
145413540,145413539
145413600,145413606
145413660,145413649
145413720,145413728
145413780,145413764
145413840,145413828
145413900,145413891
145413960,145413962
145414020,145414013
145414080,145414061
145414140,145414134
145414200,145414189
145414260,145414263
145414320,145414313
145414380,145414377
145414440,145414432
145414500,145414500
145414560,145414555
145414620,145414620
145414680,145414651
